Date,AMZN,EQIX,FANG,GOOGL,MPC,UNH
2015-08-21,494.4700012207031,271.30999755859375,66.55000305175781,644.030029296875,48.380001068115234,116.27999877929688
2015-08-24,463.3699951171875,255.52999877929688,61.75,618.1099853515625,45.81999969482422,110.43000030517578
2015-08-25,466.3699951171875,251.11000061035156,60.81999969482422,612.469970703125,43.77000045776367,109.9800033569336
2015-08-26,500.7699890136719,260.79998779296875,62.09000015258789,659.739990234375,45.52000045776367,113.45999908447266
2015-08-27,518.3699951171875,266.1400146484375,65.69999694824219,667.9600219726562,46.66999816894531,117.7699966430664
2015-08-28,518.010009765625,268.7799987792969,66.55999755859375,659.6900024414062,47.220001220703125,117.27999877929688
2015-08-31,512.8900146484375,269.7699890136719,68.29000091552734,647.8200073242188,47.310001373291016,115.69999694824219
2015-09-01,496.5400085449219,262.8699951171875,64.5199966430664,629.5599975585938,46.060001373291016,112.62999725341797
2015-09-02,510.54998779296875,269.95001220703125,67.44999694824219,644.9099731445312,46.810001373291016,114.2300033569336
2015-09-03,504.7200012207031,274.44000244140625,66.9800033569336,637.0499877929688,46.97999954223633,113.98999786376953
2015-09-04,499.0,269.8800048828125,66.0,628.9600219726562,46.34000015258789,112.36000061035156
2015-09-08,517.5399780273438,279.2799987792969,67.30999755859375,643.8800048828125,47.720001220703125,116.08999633789062
2015-09-09,516.8900146484375,281.0,65.05000305175781,643.4099731445312,47.45000076293945,115.08000183105469
2015-09-10,522.239990234375,285.1400146484375,66.87999725341797,651.0800170898438,48.15999984741211,116.7699966430664
2015-09-11,529.4400024414062,289.6199951171875,66.30999755859375,655.2999877929688,47.869998931884766,118.69999694824219
2015-09-14,521.3800048828125,289.70001220703125,65.72000122070312,652.469970703125,46.52000045776367,117.80000305175781
2015-09-15,522.3699951171875,290.04998779296875,66.69999694824219,665.0700073242188,47.25,120.02999877929688
2015-09-16,527.3900146484375,290.57000732421875,69.88999938964844,665.52001953125,46.66999816894531,121.1500015258789
2015-09-17,538.8699951171875,290.07000732421875,69.80999755859375,671.6699829101562,46.83000183105469,123.26000213623047
2015-09-18,540.260009765625,285.510009765625,69.0,660.9199829101562,46.09000015258789,122.47000122070312
2015-09-21,548.3900146484375,292.0199890136719,69.41999816894531,666.97998046875,46.16999816894531,123.94000244140625
2015-09-22,538.4000244140625,288.45001220703125,69.18000030517578,653.2000122070312,45.939998626708984,122.93000030517578
2015-09-23,536.0700073242188,288.8900146484375,66.48999786376953,653.2899780273438,46.2599983215332,123.27999877929688
2015-09-24,533.75,279.6700134277344,66.66999816894531,654.9099731445312,46.66999816894531,121.08999633789062
2015-09-25,524.25,279.29998779296875,66.01000213623047,640.1500244140625,47.33000183105469,116.37000274658203
2015-09-28,504.05999755859375,270.489990234375,62.630001068115234,624.25,45.029998779296875,112.69999694824219
2015-09-29,496.07000732421875,268.9800109863281,63.0,622.6099853515625,45.540000915527344,114.22000122070312
2015-09-30,511.8900146484375,273.3999938964844,64.5999984741211,638.3699951171875,46.33000183105469,116.01000213623047
2015-10-01,520.719970703125,276.4599914550781,65.55999755859375,642.0,47.93000030517578,116.61000061035156
2015-10-02,532.5399780273438,279.5799865722656,69.36000061035156,656.989990234375,48.38999938964844,118.83000183105469
2015-10-05,543.6799926757812,283.44000244140625,72.20999908447266,671.6799926757812,50.58000183105469,119.6500015258789
2015-10-06,537.47998046875,271.54998779296875,72.58000183105469,671.6400146484375,50.040000915527344,116.05000305175781
2015-10-07,541.9400024414062,265.4100036621094,73.6500015258789,670.0,50.290000915527344,116.43000030517578
2015-10-08,533.1599731445312,267.3399963378906,76.22000122070312,667.0,51.08000183105469,116.08000183105469
2015-10-09,539.7999877929688,269.8800048828125,76.94999694824219,671.239990234375,49.63999938964844,119.2699966430664
2015-10-12,550.1900024414062,272.55999755859375,76.91000366210938,676.4299926757812,49.77000045776367,122.51000213623047
2015-10-13,548.9000244140625,271.70001220703125,76.16999816894531,683.1699829101562,48.779998779296875,123.98999786376953
2015-10-14,544.8300170898438,274.70001220703125,76.43000030517578,680.4099731445312,48.59000015258789,122.06999969482422
2015-10-15,562.4400024414062,280.1000061035156,75.68000030517578,693.02001953125,50.099998474121094,120.16999816894531
2015-10-16,570.760009765625,286.29998779296875,77.18000030517578,695.3200073242188,51.130001068115234,119.9800033569336
2015-10-19,573.1500244140625,290.7099914550781,73.30999755859375,699.9500122070312,49.060001373291016,120.7300033569336
2015-10-20,560.8800048828125,293.3599853515625,73.36000061035156,680.0,47.34000015258789,120.41999816894531
2015-10-21,555.77001953125,292.2799987792969,71.2699966430664,671.7999877929688,46.779998779296875,118.11000061035156
2015-10-22,563.9099731445312,294.6199951171875,72.3499984741211,681.1400146484375,47.650001525878906,113.80999755859375
2015-10-23,599.030029296875,294.8399963378906,71.91999816894531,719.3300170898438,48.59000015258789,115.91999816894531
2015-10-26,608.6099853515625,301.20001220703125,72.87999725341797,731.1199951171875,48.720001220703125,116.52999877929688
2015-10-27,611.010009765625,296.0899963378906,72.55999755859375,732.8200073242188,48.97999954223633,119.37000274658203
2015-10-28,617.0999755859375,294.5899963378906,75.5,736.9199829101562,49.84000015258789,119.77999877929688
2015-10-29,626.5499877929688,292.9100036621094,75.4000015258789,744.8499755859375,51.2400016784668,119.70999908447266
2015-10-30,625.9000244140625,296.67999267578125,73.83999633789062,737.3900146484375,51.79999923706055,117.77999877929688
2015-11-02,628.3499755859375,303.5799865722656,73.41000366210938,747.739990234375,52.91999816894531,118.69000244140625
2015-11-03,625.3099975585938,299.30999755859375,77.26000213623047,748.8200073242188,54.630001068115234,117.66000366210938
2015-11-04,640.9500122070312,295.989990234375,76.08000183105469,755.3099975585938,54.79999923706055,114.63999938964844
2015-11-05,655.6500244140625,295.79998779296875,77.08999633789062,760.6699829101562,55.650001525878906,116.2300033569336
2015-11-06,659.3699951171875,290.3699951171875,77.79000091552734,761.5999755859375,55.970001220703125,114.80999755859375
2015-11-09,655.489990234375,292.3999938964844,79.62000274658203,754.77001953125,54.31999969482422,114.26000213623047
2015-11-10,659.6799926757812,297.5400085449219,79.5999984741211,758.260009765625,54.77000045776367,115.88999938964844
2015-11-11,673.25,296.9200134277344,79.83000183105469,765.25,54.849998474121094,114.54000091552734
2015-11-12,665.5999755859375,294.739990234375,78.08999633789062,756.530029296875,54.709999084472656,112.81999969482422
2015-11-13,642.3499755859375,291.07000732421875,76.72000122070312,740.0700073242188,53.68000030517578,111.41000366210938
2015-11-16,647.8099975585938,295.3900146484375,79.66000366210938,750.4199829101562,53.77000045776367,113.81999969482422
2015-11-17,643.2999877929688,299.07000732421875,79.61000061035156,745.97998046875,54.2599983215332,114.38999938964844
2015-11-18,663.5399780273438,293.0899963378906,81.41999816894531,760.010009765625,55.68000030517578,117.25
2015-11-19,661.27001953125,286.1099853515625,77.05999755859375,759.9400024414062,55.810001373291016,110.62999725341797
2015-11-20,668.4500122070312,298.6000061035156,77.47000122070312,777.0,55.93000030517578,112.97000122070312
2015-11-23,678.989990234375,297.7300109863281,79.73999786376953,776.7000122070312,56.40999984741211,112.16000366210938
2015-11-24,671.1500244140625,293.2099914550781,79.94000244140625,769.6300048828125,57.189998626708984,113.19000244140625
2015-11-25,675.3400268554688,295.1300048828125,78.69999694824219,769.260009765625,58.04999923706055,114.41000366210938
2015-11-27,673.260009765625,297.75,77.5199966430664,771.969970703125,58.56999969482422,114.33999633789062
2015-11-30,664.7999877929688,296.5,78.0199966430664,762.8499755859375,58.40999984741211,112.70999908447266
2015-12-01,679.0599975585938,300.6300048828125,78.19999694824219,783.7899780273438,59.34000015258789,116.26000213623047
2015-12-02,676.010009765625,299.6600036621094,76.79000091552734,777.8499755859375,58.0099983215332,117.63999938964844
2015-12-03,666.25,295.2200012207031,76.75,768.2000122070312,54.439998626708984,115.0
2015-12-04,672.6400146484375,301.20001220703125,76.30999755859375,779.2100219726562,55.630001068115234,117.73999786376953
2015-12-07,669.8300170898438,297.5799865722656,73.8499984741211,772.989990234375,53.689998626708984,115.91000366210938
2015-12-08,677.3300170898438,298.1000061035156,74.94000244140625,775.1400146484375,52.72999954223633,115.87999725341797
2015-12-09,664.7899780273438,298.239990234375,77.0199966430664,762.5499877929688,51.97999954223633,115.05000305175781
2015-12-10,662.3200073242188,295.6499938964844,79.08999633789062,760.0399780273438,52.349998474121094,116.20999908447266
2015-12-11,640.1500244140625,289.94000244140625,76.55999755859375,750.4199829101562,49.619998931884766,115.9800033569336
2015-12-14,657.9099731445312,293.54998779296875,75.61000061035156,762.5399780273438,47.9900016784668,115.8499984741211
2015-12-15,658.6400146484375,290.0199890136719,76.51000213623047,760.0900268554688,49.15999984741211,117.61000061035156
2015-12-16,675.77001953125,295.489990234375,72.36000061035156,776.5900268554688,49.70000076293945,118.83000183105469
2015-12-17,670.6500244140625,293.4100036621094,68.75,769.8300170898438,51.31999969482422,119.22000122070312
2015-12-18,664.1400146484375,289.3500061035156,66.16000366210938,756.8499755859375,50.349998474121094,115.81999969482422
2015-12-21,664.510009765625,295.739990234375,62.20000076293945,760.7999877929688,51.400001525878906,117.41000366210938
2015-12-22,663.1500244140625,296.92999267578125,63.349998474121094,767.1300048828125,51.599998474121094,117.44000244140625
2015-12-23,663.7000122070312,297.3500061035156,67.45999908447266,768.510009765625,52.709999084472656,118.69000244140625
2015-12-24,662.7899780273438,297.19000244140625,67.91999816894531,765.8400268554688,52.63999938964844,118.33999633789062
2015-12-28,675.2000122070312,300.9100036621094,65.43000030517578,782.239990234375,51.599998474121094,118.33000183105469
2015-12-29,693.969970703125,304.9800109863281,66.44000244140625,793.9600219726562,52.15999984741211,119.81999969482422
2015-12-30,689.0700073242188,302.69000244140625,66.0199966430664,790.2999877929688,52.29999923706055,118.91999816894531
2015-12-31,675.8900146484375,302.3999938964844,66.9000015258789,778.010009765625,51.84000015258789,117.63999938964844
2016-01-04,636.989990234375,296.0799865722656,66.11000061035156,759.4400024414062,51.2400016784668,116.45999908447266
2016-01-05,633.7899780273438,303.4100036621094,65.19000244140625,761.530029296875,50.599998474121094,116.68000030517578
2016-01-06,632.6500244140625,309.1300048828125,62.20000076293945,759.3300170898438,48.720001220703125,115.48999786376953
2016-01-07,607.9400024414062,303.2900085449219,60.400001525878906,741.0,47.9900016784668,112.08999633789062
2016-01-08,607.0499877929688,309.7900085449219,60.7599983215332,730.9099731445312,46.189998626708984,110.16000366210938
2016-01-11,617.739990234375,312.8800048828125,57.599998474121094,733.0700073242188,45.720001220703125,109.58000183105469
2016-01-12,617.8900146484375,314.9200134277344,58.52000045776367,745.3400268554688,46.38999938964844,112.26000213623047
2016-01-13,581.8099975585938,305.5799865722656,59.5099983215332,719.5700073242188,42.279998779296875,109.2300033569336
2016-01-14,593.0,310.989990234375,62.68000030517578,731.3900146484375,43.65999984741211,110.76000213623047
2016-01-15,570.1799926757812,303.19000244140625,63.15999984741211,710.489990234375,41.41999816894531,109.2699966430664
2016-01-19,574.47998046875,295.1099853515625,60.47999954223633,719.0800170898438,41.20000076293945,112.58000183105469
2016-01-20,571.77001953125,294.3599853515625,60.90999984741211,718.5599975585938,40.5,114.79000091552734
2016-01-21,575.02001953125,289.7799987792969,64.0999984741211,726.6699829101562,39.61000061035156,113.5
2016-01-22,596.3800048828125,297.04998779296875,66.16999816894531,745.4600219726562,42.83000183105469,114.33000183105469
2016-01-25,596.530029296875,299.92999267578125,62.08000183105469,733.6199951171875,40.77000045776367,113.37999725341797
2016-01-26,601.25,303.6400146484375,66.52999877929688,733.7899780273438,41.560001373291016,113.95999908447266
2016-01-27,583.3499755859375,299.57000732421875,68.2699966430664,717.5800170898438,39.86000061035156,112.33000183105469
2016-01-28,635.3499755859375,300.2200012207031,72.79000091552734,748.2999877929688,40.220001220703125,111.37999725341797
2016-01-29,587.0,310.57000732421875,75.55000305175781,761.3499755859375,41.790000915527344,115.16000366210938
2016-02-01,574.8099975585938,311.44000244140625,72.5999984741211,770.77001953125,41.77000045776367,115.88999938964844
2016-02-02,552.0999755859375,312.5899963378906,71.25,780.9099731445312,40.27000045776367,113.87999725341797
2016-02-03,531.0700073242188,309.5400085449219,74.87999725341797,749.3800048828125,37.20000076293945,112.75
2016-02-04,536.260009765625,308.45001220703125,72.0,730.030029296875,34.939998626708984,114.19999694824219
2016-02-05,502.1300048828125,288.44000244140625,67.30999755859375,703.760009765625,32.29999923706055,111.72000122070312
2016-02-08,488.1000061035156,268.8399963378906,69.94999694824219,704.1599731445312,30.729999542236328,110.0199966430664
2016-02-09,482.07000732421875,265.04998779296875,67.05999755859375,701.02001953125,31.399999618530273,111.16000366210938
2016-02-10,490.4800109863281,273.3399963378906,67.33000183105469,706.8499755859375,31.670000076293945,112.73999786376953
2016-02-11,503.82000732421875,275.04998779296875,67.9000015258789,706.3599853515625,30.829999923706055,110.62000274658203
2016-02-12,507.0799865722656,284.8800048828125,69.12999725341797,706.8900146484375,31.729999542236328,111.81999969482422
2016-02-16,521.0999755859375,291.29998779296875,67.97000122070312,717.6400146484375,32.540000915527344,115.1500015258789
2016-02-17,534.0999755859375,290.6499938964844,70.44000244140625,731.969970703125,32.959999084472656,118.30000305175781
2016-02-18,525.0,290.30999755859375,70.25,717.510009765625,31.3700008392334,117.44999694824219
2016-02-19,534.9000244140625,299.3699951171875,72.08000183105469,722.1099853515625,31.59000015258789,117.68000030517578
2016-02-22,559.5,299.8299865722656,73.69999694824219,729.0499877929688,33.380001068115234,121.2699966430664
2016-02-23,552.9400024414062,292.05999755859375,69.98999786376953,717.2899780273438,31.610000610351562,121.1500015258789
2016-02-24,554.0399780273438,295.010009765625,71.72000122070312,720.9000244140625,33.970001220703125,120.19999694824219
2016-02-25,555.1500244140625,307.489990234375,71.55999755859375,729.1199951171875,34.220001220703125,121.19999694824219
2016-02-26,555.22998046875,306.7699890136719,72.5999984741211,724.8599853515625,34.220001220703125,121.33000183105469
2016-02-29,552.52001953125,303.69000244140625,71.25,717.219970703125,34.25,119.0999984741211
2016-03-01,579.0399780273438,308.3999938964844,72.48999786376953,742.1699829101562,34.630001068115234,121.66999816894531
2016-03-02,580.2100219726562,304.010009765625,74.0,739.47998046875,34.709999084472656,121.2699966430664
2016-03-03,577.489990234375,310.5899963378906,72.51000213623047,731.5900268554688,37.31999969482422,121.81999969482422
2016-03-04,575.1400146484375,309.7200012207031,75.98999786376953,730.219970703125,37.060001373291016,121.80000305175781
2016-03-07,562.7999877929688,297.7300109863281,76.23999786376953,712.7999877929688,36.86000061035156,121.76000213623047
2016-03-08,560.260009765625,298.75,74.38999938964844,713.530029296875,35.16999816894531,121.66000366210938
2016-03-09,559.469970703125,301.260009765625,74.69999694824219,725.4099731445312,37.060001373291016,121.0999984741211
2016-03-10,558.9299926757812,306.7099914550781,75.08000183105469,732.1699829101562,36.34000015258789,122.08999633789062
2016-03-11,569.6099853515625,318.0,78.43000030517578,744.8699951171875,37.720001220703125,125.0999984741211
2016-03-14,573.3699951171875,314.0199890136719,76.01000213623047,750.239990234375,37.040000915527344,125.22000122070312
2016-03-15,577.02001953125,312.4700012207031,76.9800033569336,750.5700073242188,36.630001068115234,124.8499984741211
2016-03-16,574.27001953125,316.760009765625,77.11000061035156,757.3599853515625,38.38999938964844,124.9000015258789
2016-03-17,559.4400024414062,316.9800109863281,77.48999786376953,758.47998046875,37.52000045776367,124.52999877929688
2016-03-18,552.0800170898438,315.760009765625,77.62000274658203,755.4099731445312,38.22999954223633,126.72000122070312
2016-03-21,553.97998046875,317.3900146484375,78.05000305175781,762.1599731445312,38.41999816894531,126.73999786376953
2016-03-22,560.47998046875,319.0400085449219,78.0199966430664,760.0499877929688,38.56999969482422,128.02000427246094
2016-03-23,569.6300048828125,319.3599853515625,76.69999694824219,757.5599975585938,37.2400016784668,129.7899932861328
2016-03-24,582.9500122070312,320.75,77.43000030517578,754.8400268554688,36.869998931884766,128.58999633789062
2016-03-28,579.8699951171875,323.7699890136719,76.45999908447266,753.280029296875,36.97999954223633,128.9199981689453
2016-03-29,593.8599853515625,329.3399963378906,77.16000366210938,765.8900146484375,36.65999984741211,129.8300018310547
2016-03-30,598.6900024414062,328.1099853515625,79.02999877929688,768.3400268554688,36.58000183105469,129.67999267578125
2016-03-31,593.6400146484375,330.7099914550781,77.18000030517578,762.9000244140625,37.18000030517578,128.89999389648438
2016-04-01,598.5,329.94000244140625,76.7699966430664,769.6699829101562,36.38999938964844,129.9199981689453
2016-04-04,593.1900024414062,333.1099853515625,74.51000213623047,765.1199951171875,36.650001525878906,129.49000549316406
2016-04-05,586.1400146484375,328.6400146484375,73.80000305175781,758.5700073242188,36.279998779296875,127.04000091552734
2016-04-06,602.0800170898438,327.4100036621094,76.69000244140625,768.0700073242188,36.470001220703125,128.02999877929688
2016-04-07,591.4299926757812,325.80999755859375,79.06999969482422,760.1199951171875,37.459999084472656,126.87000274658203
2016-04-08,594.5999755859375,325.989990234375,81.05000305175781,759.469970703125,38.70000076293945,125.68000030517578
2016-04-11,595.9299926757812,323.989990234375,80.58000183105469,757.5399780273438,37.9900016784668,126.33000183105469
2016-04-12,603.1699829101562,322.1300048828125,82.05000305175781,764.3200073242188,38.9900016784668,126.80000305175781
2016-04-13,614.8200073242188,321.54998779296875,81.4000015258789,771.9099731445312,39.65999984741211,127.76000213623047
2016-04-14,620.75,320.75,81.7300033569336,775.3900146484375,39.41999816894531,127.9800033569336
2016-04-15,625.8900146484375,324.1000061035156,80.11000061035156,780.0,37.900001525878906,127.33000183105469
2016-04-18,635.3499755859375,325.5899963378906,81.81999969482422,787.6799926757812,38.41999816894531,127.80999755859375
2016-04-19,627.9000244140625,324.8599853515625,82.30000305175781,776.25,38.33000183105469,130.5
2016-04-20,632.989990234375,325.1099853515625,83.44999694824219,774.9199829101562,39.45000076293945,133.92999267578125
2016-04-21,631.0,319.8900146484375,82.55000305175781,780.0,40.720001220703125,132.9600067138672
2016-04-22,620.5,322.010009765625,83.68000030517578,737.77001953125,41.459999084472656,134.1300048828125
2016-04-25,626.2000122070312,326.82000732421875,84.4800033569336,742.2100219726562,41.18000030517578,133.77999877929688
2016-04-26,616.8800048828125,330.1099853515625,86.51000213623047,725.3699951171875,41.459999084472656,134.24000549316406
2016-04-27,606.5700073242188,331.82000732421875,88.43000030517578,721.4600219726562,41.369998931884766,132.8000030517578
2016-04-28,602.0,328.239990234375,86.87999725341797,705.0599975585938,40.97999954223633,132.07000732421875
2016-04-29,659.5900268554688,330.3500061035156,86.58000183105469,707.8800048828125,39.08000183105469,131.67999267578125
2016-05-02,683.8499755859375,333.6199951171875,87.61000061035156,714.4099731445312,38.58000183105469,132.10000610351562
2016-05-03,671.3200073242188,332.8900146484375,84.9000015258789,708.4400024414062,37.9900016784668,132.4600067138672
2016-05-04,670.9000244140625,334.8299865722656,84.16999816894531,711.3699951171875,36.220001220703125,132.02999877929688
2016-05-05,659.0900268554688,330.8900146484375,87.68000030517578,714.7100219726562,36.09000015258789,132.30999755859375
2016-05-06,673.9500122070312,336.9599914550781,85.45999908447266,725.1799926757812,35.880001068115234,132.0399932861328
2016-05-09,679.75,341.0400085449219,85.7300033569336,729.1300048828125,34.95000076293945,132.6699981689453
2016-05-10,703.0700073242188,341.1099853515625,87.41000366210938,739.3800048828125,35.45000076293945,133.57000732421875
2016-05-11,713.22998046875,340.67999267578125,86.48999786376953,730.5499877929688,35.900001525878906,130.69000244140625
2016-05-12,717.9299926757812,346.2099914550781,87.13999938964844,728.0700073242188,34.9900016784668,129.74000549316406
2016-05-13,709.9199829101562,344.3699951171875,85.48999786376953,724.8300170898438,35.4900016784668,129.0
2016-05-16,710.6599731445312,348.6000061035156,86.58000183105469,730.2999877929688,35.630001068115234,130.63999938964844
2016-05-17,695.27001953125,342.32000732421875,86.94000244140625,720.1900024414062,36.06999969482422,129.55999755859375
2016-05-18,697.4500122070312,342.04998779296875,86.93000030517578,721.780029296875,36.7400016784668,130.50999450683594
2016-05-19,698.52001953125,343.04998779296875,86.93000030517578,715.3099975585938,36.099998474121094,130.0
2016-05-20,702.7999877929688,345.0,87.0199966430664,721.7100219726562,36.630001068115234,130.94000244140625
2016-05-23,696.75,344.6600036621094,86.83999633789062,717.25,35.56999969482422,130.4199981689453
2016-05-24,704.2000122070312,354.7300109863281,87.97000122070312,733.030029296875,35.810001373291016,132.58999633789062
2016-05-25,708.3499755859375,357.7300109863281,89.73999786376953,738.0999755859375,35.68000030517578,133.4199981689453
2016-05-26,714.9099731445312,363.0899963378906,91.91000366210938,736.9299926757812,34.54999923706055,132.97999572753906
2016-05-27,712.239990234375,366.55999755859375,92.86000061035156,747.5999755859375,35.11000061035156,134.0
2016-05-31,722.7899780273438,362.0,90.94999694824219,748.8499755859375,34.83000183105469,133.6699981689453
2016-06-01,719.4400024414062,365.94000244140625,91.52999877929688,748.4600219726562,36.439998626708984,134.52999877929688
2016-06-02,728.239990234375,367.5299987792969,92.41999816894531,744.27001953125,36.68000030517578,136.0399932861328
2016-06-03,725.5399780273438,364.69000244140625,90.11000061035156,735.8599853515625,35.459999084472656,136.83999633789062
2016-06-06,726.72998046875,369.2900085449219,90.87000274658203,730.0599975585938,35.290000915527344,138.14999389648438
2016-06-07,723.739990234375,370.95001220703125,94.58999633789062,731.0900268554688,36.650001525878906,136.94000244140625
2016-06-08,726.6400146484375,372.94000244140625,93.12999725341797,742.9299926757812,36.880001068115234,140.39999389648438
2016-06-09,727.6500244140625,373.2099914550781,92.18000030517578,742.52001953125,36.95000076293945,140.67999267578125
2016-06-10,717.9099731445312,370.29998779296875,89.33999633789062,733.1900024414062,36.400001525878906,139.24000549316406
2016-06-13,715.239990234375,369.32000732421875,88.76000213623047,731.8800048828125,33.959999084472656,138.08999633789062
2016-06-14,719.2999877929688,369.30999755859375,89.86000061035156,733.25,32.810001373291016,137.8699951171875
2016-06-15,714.260009765625,372.1000061035156,89.12999725341797,732.1900024414062,33.20000076293945,137.25999450683594
2016-06-16,717.510009765625,377.4599914550781,87.25,724.25,33.38999938964844,138.66000366210938
2016-06-17,706.3900146484375,374.5799865722656,87.51000213623047,704.25,33.5,137.69000244140625
2016-06-20,714.010009765625,373.9100036621094,89.01000213623047,706.1300048828125,34.59000015258789,138.52000427246094
2016-06-21,715.8200073242188,379.510009765625,90.91999816894531,708.8800048828125,35.20000076293945,138.19000244140625
2016-06-22,710.5999755859375,379.6499938964844,90.79000091552734,710.469970703125,35.2599983215332,137.89999389648438
2016-06-23,722.0800170898438,385.42999267578125,91.41000366210938,714.8699951171875,36.619998931884766,139.19000244140625
2016-06-24,698.9600219726562,375.95001220703125,87.27999877929688,685.2000122070312,35.33000183105469,137.2899932861328
2016-06-27,691.3599853515625,371.1600036621094,83.7699966430664,681.1400146484375,32.93000030517578,137.11000061035156
2016-06-28,707.9500122070312,377.0299987792969,88.61000061035156,691.260009765625,35.70000076293945,138.7100067138672
2016-06-29,715.5999755859375,386.0199890136719,90.79000091552734,695.1900024414062,37.2599983215332,140.52000427246094
2016-06-30,715.6199951171875,387.7300109863281,91.20999908447266,703.530029296875,37.959999084472656,141.1999969482422
2016-07-01,725.6799926757812,386.8800048828125,90.54000091552734,710.25,39.27000045776367,140.86000061035156
2016-07-05,728.0999755859375,386.1400146484375,89.52999877929688,704.8900146484375,38.779998779296875,141.55999755859375
2016-07-06,737.6099853515625,387.44000244140625,90.5,708.969970703125,36.5,142.3800048828125
2016-07-07,736.5700073242188,382.67999267578125,88.58999633789062,707.260009765625,35.47999954223633,140.8000030517578
2016-07-08,745.8099975585938,389.45001220703125,89.16000366210938,717.780029296875,36.400001525878906,141.27000427246094
2016-07-11,753.780029296875,388.75,89.69999694824219,727.2000122070312,36.439998626708984,140.32000732421875
2016-07-12,748.2100219726562,387.20001220703125,91.95999908447266,732.510009765625,37.540000915527344,139.86000061035156
2016-07-13,742.6300048828125,386.7099914550781,91.04000091552734,729.47998046875,36.97999954223633,141.47999572753906
2016-07-14,741.2000122070312,383.80999755859375,92.2300033569336,735.7999877929688,37.38999938964844,140.83999633789062
2016-07-15,735.4400024414062,379.9700012207031,90.93000030517578,735.6300048828125,36.54999923706055,141.3300018310547
2016-07-18,736.0700073242188,380.3999938964844,90.56999969482422,753.2000122070312,37.040000915527344,140.75
2016-07-19,739.9500122070312,380.010009765625,89.41999816894531,753.4099731445312,37.529998779296875,142.58999633789062
2016-07-20,745.719970703125,379.45001220703125,89.4800033569336,757.0800170898438,37.79999923706055,143.02000427246094
2016-07-21,744.4299926757812,372.55999755859375,88.18000030517578,754.4099731445312,37.130001068115234,142.8699951171875
2016-07-22,744.8599853515625,376.8599853515625,88.2300033569336,759.280029296875,37.81999969482422,143.69000244140625
2016-07-25,739.6099853515625,376.3299865722656,85.3499984741211,757.52001953125,36.900001525878906,141.72999572753906
2016-07-26,735.5900268554688,377.44000244140625,85.88999938964844,757.6500244140625,38.61000061035156,141.6999969482422
2016-07-27,736.6699829101562,373.739990234375,85.36000061035156,761.969970703125,37.83000183105469,141.67999267578125
2016-07-28,752.6099853515625,380.1700134277344,85.93000030517578,765.8400268554688,38.16999816894531,142.75999450683594
2016-07-29,758.8099975585938,372.8699951171875,87.79000091552734,791.3400268554688,39.38999938964844,143.1999969482422
2016-08-01,767.739990234375,378.9700012207031,85.94999694824219,800.9400024414062,38.79999923706055,143.50999450683594
2016-08-02,760.5800170898438,373.4599914550781,85.8499984741211,800.1199951171875,38.790000915527344,143.1699981689453
2016-08-03,754.6400146484375,370.3399963378906,87.33999633789062,798.9199829101562,41.220001220703125,142.8800048828125
2016-08-04,760.77001953125,371.3999938964844,88.91000366210938,797.25,40.630001068115234,142.7100067138672
2016-08-05,765.97998046875,365.5,92.94999694824219,806.9299926757812,41.90999984741211,142.99000549316406
2016-08-08,766.5599975585938,364.29998779296875,93.69999694824219,805.22998046875,41.93000030517578,142.1300048828125
2016-08-09,768.3099975585938,367.2300109863281,94.27999877929688,807.47998046875,41.029998779296875,141.82000732421875
2016-08-10,768.5599975585938,367.8299865722656,93.29000091552734,808.489990234375,40.9900016784668,142.19000244140625
2016-08-11,771.239990234375,367.75,94.16000366210938,808.2000122070312,41.900001525878906,142.6300048828125
2016-08-12,772.5599975585938,369.0400085449219,94.58000183105469,807.0499877929688,41.709999084472656,142.8800048828125
2016-08-15,768.489990234375,371.3299865722656,96.44999694824219,805.9600219726562,41.209999084472656,141.6199951171875
2016-08-16,764.0399780273438,367.0799865722656,95.01000213623047,801.1900024414062,42.130001068115234,141.0800018310547
2016-08-17,764.6300048828125,367.0,95.30000305175781,805.4199829101562,42.209999084472656,141.7100067138672
2016-08-18,764.4600219726562,363.9700012207031,98.55000305175781,802.75,42.4900016784668,142.1699981689453
2016-08-19,757.3099975585938,366.30999755859375,98.58999633789062,799.6500244140625,42.0099983215332,142.0399932861328
2016-08-22,759.47998046875,366.9700012207031,96.48999786376953,796.9500122070312,41.099998474121094,142.08999633789062
2016-08-23,762.4500122070312,368.1400146484375,96.58999633789062,796.5900268554688,41.93000030517578,142.00999450683594
2016-08-24,757.25,364.7699890136719,96.19000244140625,793.5999755859375,41.970001220703125,139.8699951171875
2016-08-25,759.219970703125,363.9800109863281,96.26000213623047,791.2999877929688,41.900001525878906,137.3000030517578
2016-08-26,769.0,364.7200012207031,96.33000183105469,793.219970703125,41.849998474121094,136.6199951171875
2016-08-29,771.2899780273438,368.3399963378906,97.36000061035156,795.8200073242188,42.290000915527344,137.27000427246094
2016-08-30,767.5800170898438,368.07000732421875,96.5,791.9199829101562,42.68000030517578,136.8699951171875
2016-08-31,769.1599731445312,368.6499938964844,95.25,789.8499755859375,42.5099983215332,136.0500030517578
2016-09-01,770.6199951171875,366.760009765625,95.2699966430664,791.4000244140625,41.90999984741211,135.74000549316406
2016-09-02,772.4400024414062,371.4599914550781,96.37999725341797,796.8699951171875,42.31999969482422,136.61000061035156
